broker_id,broker_name,broker_created_date,corporation_id,corporation_name,corporation_comments,client_id,client_name,client_address,transaction_id,transaction_date,investment_amount
20,Apex Securities Group 20,2010-12-24,302,RetailFlow Corp 2,Risk profile: High,833,Investor H33,"949 Financial Way, Tower 4",13661,2025-10-26,41755.33
88,Wall Street Assets Group 88,2015-02-21,377,SoftSystems Corp 77,Risk profile: Low,814,Investor O14,"372 Financial Way, Tower 2",13662,2025-03-25,22151.76
31,Apex Securities Group 31,2010-02-25,351,TechLogix Corp 51,Risk profile: High,900,Investor W100,"386 Financial Way, Tower 1",13663,2025-12-24,39326.08
42,Apex Securities Group 42,2022-05-01,394,SoftSystems Corp 94,Risk profile: High,831,Investor F31,"372 Financial Way, Tower 2",13664,2025-06-21,27812.56
86,Wall Street Assets Group 86,1998-09-15,336,BioGen Corp 36,Risk profile: High,872,Investor U72,"192 Financial Way, Tower 4",13665,2025-08-15,9430.03
82,Wall Street Assets Group 82,2001-06-13,398,GreenEnergy Corp 98,Risk profile: Low,851,Investor Z51,"521 Financial Way, Tower 2",13666,2025-04-26,12698.1
26,Prime Brokers Group 26,2013-08-06,303,GreenEnergy Corp 3,Risk profile: Low,873,Investor V73,"59 Financial Way, Tower 3",13667,2025-03-26,33915.37
85,Wall Street Assets Group 85,2007-02-16,375,HeavyIndustries Corp 75,Risk profile: Low,814,Investor O14,"372 Financial Way, Tower 2",13668,2025-03-10,33391.4
20,Apex Securities Group 20,2010-12-24,302,RetailFlow Corp 2,Risk profile: High,810,Investor K10,"616 Financial Way, Tower 3",13669,2025-08-26,32643.06
87,Wall Street Assets Group 87,2021-11-29,343,BioGen Corp 43,Risk profile: Medium,882,Investor E82,"270 Financial Way, Tower 3",13670,2025-04-03,45150.66
46,Wall Street Assets Group 46,2011-06-11,310,GreenEnergy Corp 10,Risk profile: Medium,894,Investor Q94,"791 Financial Way, Tower 3",13671,2025-04-22,11123.68
12,Prime Brokers Group 12,1998-04-07,315,SoftSystems Corp 15,Risk profile: Medium,881,Investor D81,"498 Financial Way, Tower 2",13672,2025-08-14,47135.71
33,Wall Street Assets Group 33,2022-06-10,319,TechLogix Corp 19,Risk profile: High,818,Investor S18,"28 Financial Way, Tower 5",13673,2025-08-08,30526.45
49,Prime Brokers Group 49,2003-10-05,387,BioGen Corp 87,Risk profile: Medium,881,Investor D81,"498 Financial Way, Tower 2",13674,2025-01-06,17983.85
71,Global Investments Group 71,1996-10-09,391,BioGen Corp 91,Risk profile: Low,884,Investor G84,"148 Financial Way, Tower 5",13675,2025-10-26,33447.71
3,Prime Brokers Group 3,1997-07-28,330,SoftSystems Corp 30,Risk profile: High,844,Investor S44,"760 Financial Way, Tower 4",13676,2025-07-22,34631.56
65,Prime Brokers Group 65,2001-12-16,346,RetailFlow Corp 46,Risk profile: Low,819,Investor T19,"238 Financial Way, Tower 3",13677,2025-06-24,31471.63
46,Wall Street Assets Group 46,2011-06-11,324,BioGen Corp 24,Risk profile: Low,880,Investor C80,"257 Financial Way, Tower 2",13678,2025-11-23,3560.72
88,Wall Street Assets Group 88,2015-02-21,377,SoftSystems Corp 77,Risk profile: Low,891,Investor N91,"383 Financial Way, Tower 4",13679,2025-06-16,17213.42
40,Global Investments Group 40,2006-11-23,378,RetailFlow Corp 78,Risk profile: Low,884,Investor G84,"148 Financial Way, Tower 5",13680,2025-10-17,47467.38
99,Prime Brokers Group 99,1998-11-02,395,HeavyIndustries Corp 95,Risk profile: Low,893,Investor P93,"686 Financial Way, Tower 1",13681,2025-10-20,19122.04
33,Wall Street Assets Group 33,2022-06-10,386,TechLogix Corp 86,Risk profile: High,865,Investor N65,"277 Financial Way, Tower 2",13682,2025-03-18,10628.48
64,Prime Brokers Group 64,2012-01-07,344,SoftSystems Corp 44,Risk profile: Low,817,Investor R17,"509 Financial Way, Tower 3",13683,2025-07-19,47796.63
64,Prime Brokers Group 64,2012-01-07,333,SoftSystems Corp 33,Risk profile: High,877,Investor Z77,"306 Financial Way, Tower 5",13684,2025-12-08,5440.3
59,Nordic Capital Group 59,2003-06-19,360,BioGen Corp 60,Risk profile: Low,880,Investor C80,"257 Financial Way, Tower 2",13685,2025-12-12,20234.77
24,Nordic Capital Group 24,1999-03-14,305,TechLogix Corp 5,Risk profile: Low,837,Investor L37,"696 Financial Way, Tower 5",13686,2025-07-29,32382.93
18,Nordic Capital Group 18,2019-04-07,359,HeavyIndustries Corp 59,Risk profile: Low,817,Investor R17,"509 Financial Way, Tower 3",13687,2025-12-21,26897.97
4,Wall Street Assets Group 4,2015-05-01,314,HeavyIndustries Corp 14,Risk profile: Medium,891,Investor N91,"383 Financial Way, Tower 4",13688,2025-10-24,49058.45
20,Apex Securities Group 20,2010-12-24,384,RetailFlow Corp 84,Risk profile: Low,851,Investor Z51,"521 Financial Way, Tower 2",13689,2025-12-13,9552.99
93,Nordic Capital Group 93,2007-11-07,390,TechLogix Corp 90,Risk profile: High,843,Investor R43,"231 Financial Way, Tower 2",13690,2025-03-10,37430.68
15,Global Investments Group 15,2021-06-23,389,SoftSystems Corp 89,Risk profile: High,821,Investor V21,"32 Financial Way, Tower 4",13691,2025-04-05,19941.16
65,Prime Brokers Group 65,2001-12-16,346,RetailFlow Corp 46,Risk profile: Low,819,Investor T19,"238 Financial Way, Tower 3",13692,2025-09-13,33119.55
89,Global Investments Group 89,1992-06-08,400,GreenEnergy Corp 100,Risk profile: Medium,842,Investor Q42,"226 Financial Way, Tower 3",13693,2025-11-18,18999.65
82,Wall Street Assets Group 82,2001-06-13,398,GreenEnergy Corp 98,Risk profile: Low,860,Investor I60,"833 Financial Way, Tower 4",13694,2025-04-01,8781.46
13,Global Investments Group 13,1999-06-17,349,SoftSystems Corp 49,Risk profile: High,835,Investor J35,"539 Financial Way, Tower 5",13695,2025-12-29,19303.94
2,Prime Brokers Group 2,2013-04-06,356,HeavyIndustries Corp 56,Risk profile: Medium,868,Investor Q68,"871 Financial Way, Tower 1",13696,2025-06-29,14523.02
90,Global Investments Group 90,2015-10-15,364,RetailFlow Corp 64,Risk profile: Medium,886,Investor I86,"513 Financial Way, Tower 1",13697,2025-02-28,11529.34
62,Apex Securities Group 62,2002-09-27,382,RetailFlow Corp 82,Risk profile: High,848,Investor W48,"369 Financial Way, Tower 1",13698,2025-12-04,45039.39
60,Global Investments Group 60,2003-02-01,363,RetailFlow Corp 63,Risk profile: Medium,857,Investor F57,"793 Financial Way, Tower 3",13699,2025-02-12,2898.68
3,Prime Brokers Group 3,1997-07-28,345,TechLogix Corp 45,Risk profile: Low,874,Investor W74,"173 Financial Way, Tower 1",13700,2025-03-14,30541.5
71,Global Investments Group 71,1996-10-09,342,RetailFlow Corp 42,Risk profile: High,805,Investor F5,"908 Financial Way, Tower 3",13701,2025-05-18,47315.1
65,Prime Brokers Group 65,2001-12-16,346,RetailFlow Corp 46,Risk profile: Low,810,Investor K10,"616 Financial Way, Tower 3",13702,2025-05-28,14050.87
59,Nordic Capital Group 59,2003-06-19,360,BioGen Corp 60,Risk profile: Low,855,Investor D55,"647 Financial Way, Tower 4",13703,2025-07-28,47476.42
59,Nordic Capital Group 59,2003-06-19,360,BioGen Corp 60,Risk profile: Low,831,Investor F31,"372 Financial Way, Tower 2",13704,2025-06-16,46522.49
56,Nordic Capital Group 56,1992-07-12,335,BioGen Corp 35,Risk profile: High,899,Investor V99,"227 Financial Way, Tower 3",13705,2025-05-17,18080.55
30,Prime Brokers Group 30,2003-05-29,380,HeavyIndustries Corp 80,Risk profile: Medium,898,Investor U98,"971 Financial Way, Tower 3",13706,2025-02-01,23123.99
88,Wall Street Assets Group 88,2015-02-21,377,SoftSystems Corp 77,Risk profile: Low,840,Investor O40,"838 Financial Way, Tower 1",13707,2025-08-31,28106.4
92,Prime Brokers Group 92,1992-04-24,311,BioGen Corp 11,Risk profile: Low,889,Investor L89,"58 Financial Way, Tower 3",13708,2025-02-18,26369.54
62,Apex Securities Group 62,2002-09-27,382,RetailFlow Corp 82,Risk profile: High,854,Investor C54,"594 Financial Way, Tower 5",13709,2025-07-14,22547.62
93,Nordic Capital Group 93,2007-11-07,352,RetailFlow Corp 52,Risk profile: Medium,839,Investor N39,"511 Financial Way, Tower 1",13710,2025-09-19,6852.24
64,Prime Brokers Group 64,2012-01-07,344,SoftSystems Corp 44,Risk profile: Low,898,Investor U98,"971 Financial Way, Tower 3",13711,2025-03-17,2633.09
65,Prime Brokers Group 65,2001-12-16,397,GreenEnergy Corp 97,Risk profile: High,816,Investor Q16,"710 Financial Way, Tower 1",13712,2025-02-08,11517.09
31,Apex Securities Group 31,2010-02-25,312,SoftSystems Corp 12,Risk profile: Medium,876,Investor Y76,"392 Financial Way, Tower 1",13713,2025-07-08,6834.98
24,Nordic Capital Group 24,1999-03-14,305,TechLogix Corp 5,Risk profile: Low,846,Investor U46,"615 Financial Way, Tower 1",13714,2025-03-10,40975.67
88,Wall Street Assets Group 88,2015-02-21,339,HeavyIndustries Corp 39,Risk profile: High,829,Investor D29,"64 Financial Way, Tower 2",13715,2025-01-10,38800.36
65,Prime Brokers Group 65,2001-12-16,306,TechLogix Corp 6,Risk profile: Medium,880,Investor C80,"257 Financial Way, Tower 2",13716,2025-01-20,14809.74
41,Wall Street Assets Group 41,1999-01-03,381,SoftSystems Corp 81,Risk profile: Medium,814,Investor O14,"372 Financial Way, Tower 2",13717,2025-01-27,26517.28
85,Wall Street Assets Group 85,2007-02-16,317,TechLogix Corp 17,Risk profile: High,834,Investor I34,"270 Financial Way, Tower 5",13718,2025-11-17,20574.77
87,Wall Street Assets Group 87,2021-11-29,327,BioGen Corp 27,Risk profile: High,897,Investor T97,"647 Financial Way, Tower 5",13719,2025-05-11,42146.81
19,Global Investments Group 19,2021-03-28,355,BioGen Corp 55,Risk profile: Medium,869,Investor R69,"718 Financial Way, Tower 2",13720,2025-11-16,7609.62
2,Prime Brokers Group 2,2013-04-06,322,SoftSystems Corp 22,Risk profile: Low,815,Investor P15,"601 Financial Way, Tower 4",13721,2025-10-27,44803.67
33,Wall Street Assets Group 33,2022-06-10,319,TechLogix Corp 19,Risk profile: High,839,Investor N39,"511 Financial Way, Tower 1",13722,2025-06-27,35782.35
30,Prime Brokers Group 30,2003-05-29,380,HeavyIndustries Corp 80,Risk profile: Medium,846,Investor U46,"615 Financial Way, Tower 1",13723,2025-10-14,15898.16
60,Global Investments Group 60,2003-02-01,363,RetailFlow Corp 63,Risk profile: Medium,829,Investor D29,"64 Financial Way, Tower 2",13724,2025-03-02,11740.81
24,Nordic Capital Group 24,1999-03-14,369,RetailFlow Corp 69,Risk profile: High,853,Investor B53,"962 Financial Way, Tower 2",13725,2025-03-17,33753.09
48,Prime Brokers Group 48,2020-02-03,331,RetailFlow Corp 31,Risk profile: Medium,806,Investor G6,"798 Financial Way, Tower 1",13726,2025-08-18,48190.96
64,Prime Brokers Group 64,2012-01-07,333,SoftSystems Corp 33,Risk profile: High,830,Investor E30,"505 Financial Way, Tower 1",13727,2025-02-20,45989.64
95,Prime Brokers Group 95,2008-02-11,328,BioGen Corp 28,Risk profile: Medium,876,Investor Y76,"392 Financial Way, Tower 1",13728,2025-01-11,3340.64
24,Nordic Capital Group 24,1999-03-14,305,TechLogix Corp 5,Risk profile: Low,884,Investor G84,"148 Financial Way, Tower 5",13729,2025-03-20,41351.66
87,Wall Street Assets Group 87,2021-11-29,327,BioGen Corp 27,Risk profile: High,827,Investor B27,"316 Financial Way, Tower 3",13730,2025-07-05,22515.83
40,Global Investments Group 40,2006-11-23,378,RetailFlow Corp 78,Risk profile: Low,839,Investor N39,"511 Financial Way, Tower 1",13731,2025-10-21,5138.32
59,Nordic Capital Group 59,2003-06-19,360,BioGen Corp 60,Risk profile: Low,862,Investor K62,"7 Financial Way, Tower 1",13732,2025-04-19,34296.23
26,Prime Brokers Group 26,2013-08-06,304,BioGen Corp 4,Risk profile: Medium,888,Investor K88,"497 Financial Way, Tower 1",13733,2025-09-15,7067.16
89,Global Investments Group 89,1992-06-08,400,GreenEnergy Corp 100,Risk profile: Medium,877,Investor Z77,"306 Financial Way, Tower 5",13734,2025-07-20,12719.6
75,Global Investments Group 75,2021-05-06,354,TechLogix Corp 54,Risk profile: High,801,Investor B1,"567 Financial Way, Tower 4",13735,2025-12-02,41803.03
70,Apex Securities Group 70,2017-03-01,366,BioGen Corp 66,Risk profile: High,887,Investor J87,"772 Financial Way, Tower 3",13736,2025-02-09,4902.13
30,Prime Brokers Group 30,2003-05-29,380,HeavyIndustries Corp 80,Risk profile: Medium,866,Investor O66,"796 Financial Way, Tower 1",13737,2025-04-04,19291.71
62,Apex Securities Group 62,2002-09-27,362,BioGen Corp 62,Risk profile: Medium,829,Investor D29,"64 Financial Way, Tower 2",13738,2025-04-10,4842.44
82,Wall Street Assets Group 82,2001-06-13,323,SoftSystems Corp 23,Risk profile: Medium,810,Investor K10,"616 Financial Way, Tower 3",13739,2025-09-03,25091.52
13,Global Investments Group 13,1999-06-17,349,SoftSystems Corp 49,Risk profile: High,808,Investor I8,"512 Financial Way, Tower 3",13740,2025-03-23,13764.37
12,Prime Brokers Group 12,1998-04-07,315,SoftSystems Corp 15,Risk profile: Medium,840,Investor O40,"838 Financial Way, Tower 1",13741,2025-07-27,14187.25
93,Nordic Capital Group 93,2007-11-07,385,SoftSystems Corp 85,Risk profile: High,851,Investor Z51,"521 Financial Way, Tower 2",13742,2025-06-21,2524.5
86,Wall Street Assets Group 86,1998-09-15,332,HeavyIndustries Corp 32,Risk profile: Medium,865,Investor N65,"277 Financial Way, Tower 2",13743,2025-03-04,22757.4
12,Prime Brokers Group 12,1998-04-07,365,TechLogix Corp 65,Risk profile: High,899,Investor V99,"227 Financial Way, Tower 3",13744,2025-06-15,47842.04
41,Wall Street Assets Group 41,1999-01-03,307,GreenEnergy Corp 7,Risk profile: Low,836,Investor K36,"263 Financial Way, Tower 3",13745,2025-12-04,16435.96
22,Nordic Capital Group 22,1991-10-29,334,HeavyIndustries Corp 34,Risk profile: Medium,873,Investor V73,"59 Financial Way, Tower 3",13746,2025-12-01,49051.22
24,Nordic Capital Group 24,1999-03-14,369,RetailFlow Corp 69,Risk profile: High,900,Investor W100,"386 Financial Way, Tower 1",13747,2025-05-23,13048.68
70,Apex Securities Group 70,2017-03-01,366,BioGen Corp 66,Risk profile: High,808,Investor I8,"512 Financial Way, Tower 3",13748,2025-12-12,1331.49
46,Wall Street Assets Group 46,2011-06-11,310,GreenEnergy Corp 10,Risk profile: Medium,849,Investor X49,"507 Financial Way, Tower 2",13749,2025-03-05,17591.42
87,Wall Street Assets Group 87,2021-11-29,327,BioGen Corp 27,Risk profile: High,817,Investor R17,"509 Financial Way, Tower 3",13750,2025-04-06,48943.1
88,Wall Street Assets Group 88,2015-02-21,377,SoftSystems Corp 77,Risk profile: Low,856,Investor E56,"818 Financial Way, Tower 4",13751,2025-02-17,4814.23
11,Prime Brokers Group 11,2011-08-27,326,HeavyIndustries Corp 26,Risk profile: High,886,Investor I86,"513 Financial Way, Tower 1",13752,2025-01-23,16099.05
93,Nordic Capital Group 93,2007-11-07,385,SoftSystems Corp 85,Risk profile: High,871,Investor T71,"907 Financial Way, Tower 3",13753,2025-02-27,44804.1
87,Wall Street Assets Group 87,2021-11-29,371,GreenEnergy Corp 71,Risk profile: High,833,Investor H33,"949 Financial Way, Tower 4",13754,2025-12-27,33999.72
72,Prime Brokers Group 72,1992-10-04,376,TechLogix Corp 76,Risk profile: High,865,Investor N65,"277 Financial Way, Tower 2",13755,2025-08-22,36960.2
20,Apex Securities Group 20,2010-12-24,384,RetailFlow Corp 84,Risk profile: Low,872,Investor U72,"192 Financial Way, Tower 4",13756,2025-01-09,3740.71
28,Global Investments Group 28,2001-07-07,399,HeavyIndustries Corp 99,Risk profile: Medium,891,Investor N91,"383 Financial Way, Tower 4",13757,2025-01-16,28125.28
77,Global Investments Group 77,1994-04-25,392,HeavyIndustries Corp 92,Risk profile: Low,877,Investor Z77,"306 Financial Way, Tower 5",13758,2025-10-02,7990.64
41,Wall Street Assets Group 41,1999-01-03,329,HeavyIndustries Corp 29,Risk profile: High,873,Investor V73,"59 Financial Way, Tower 3",13759,2025-11-17,39230.65
12,Prime Brokers Group 12,1998-04-07,318,GreenEnergy Corp 18,Risk profile: Low,839,Investor N39,"511 Financial Way, Tower 1",13760,2025-02-17,6893.23
77,Global Investments Group 77,1994-04-25,392,HeavyIndustries Corp 92,Risk profile: Low,876,Investor Y76,"392 Financial Way, Tower 1",13761,2025-06-08,10718.82
44,Wall Street Assets Group 44,2003-05-31,348,RetailFlow Corp 48,Risk profile: High,847,Investor V47,"312 Financial Way, Tower 1",13762,2025-10-23,8135.65
15,Global Investments Group 15,2021-06-23,389,SoftSystems Corp 89,Risk profile: High,822,Investor W22,"451 Financial Way, Tower 5",13763,2025-10-22,28796.2
65,Prime Brokers Group 65,2001-12-16,397,GreenEnergy Corp 97,Risk profile: High,814,Investor O14,"372 Financial Way, Tower 2",13764,2025-06-26,5630.22
82,Wall Street Assets Group 82,2001-06-13,373,TechLogix Corp 73,Risk profile: High,817,Investor R17,"509 Financial Way, Tower 3",13765,2025-10-24,38176.13
15,Global Investments Group 15,2021-06-23,389,SoftSystems Corp 89,Risk profile: High,854,Investor C54,"594 Financial Way, Tower 5",13766,2025-12-04,22811.26
19,Global Investments Group 19,2021-03-28,355,BioGen Corp 55,Risk profile: Medium,837,Investor L37,"696 Financial Way, Tower 5",13767,2025-04-10,42591.52
64,Prime Brokers Group 64,2012-01-07,344,SoftSystems Corp 44,Risk profile: Low,832,Investor G32,"517 Financial Way, Tower 3",13768,2025-01-06,19331.71
88,Wall Street Assets Group 88,2015-02-21,339,HeavyIndustries Corp 39,Risk profile: High,858,Investor G58,"582 Financial Way, Tower 3",13769,2025-11-08,34679.59
65,Prime Brokers Group 65,2001-12-16,337,TechLogix Corp 37,Risk profile: High,819,Investor T19,"238 Financial Way, Tower 3",13770,2025-11-12,23969.85
48,Prime Brokers Group 48,2020-02-03,331,RetailFlow Corp 31,Risk profile: Medium,808,Investor I8,"512 Financial Way, Tower 3",13771,2025-07-06,11148.94
71,Global Investments Group 71,1996-10-09,342,RetailFlow Corp 42,Risk profile: High,888,Investor K88,"497 Financial Way, Tower 1",13772,2025-07-03,21553.95
44,Wall Street Assets Group 44,2003-05-31,341,HeavyIndustries Corp 41,Risk profile: Medium,898,Investor U98,"971 Financial Way, Tower 3",13773,2025-03-09,23257.18
49,Prime Brokers Group 49,2003-10-05,387,BioGen Corp 87,Risk profile: Medium,804,Investor E4,"755 Financial Way, Tower 4",13774,2025-05-16,11356.05
88,Wall Street Assets Group 88,2015-02-21,339,HeavyIndustries Corp 39,Risk profile: High,814,Investor O14,"372 Financial Way, Tower 2",13775,2025-05-04,42663.92
68,Nordic Capital Group 68,1991-08-04,321,RetailFlow Corp 21,Risk profile: High,883,Investor F83,"34 Financial Way, Tower 4",13776,2025-12-23,18652.99
24,Nordic Capital Group 24,1999-03-14,388,RetailFlow Corp 88,Risk profile: Medium,805,Investor F5,"908 Financial Way, Tower 3",13777,2025-07-01,3973.13
70,Apex Securities Group 70,2017-03-01,358,RetailFlow Corp 58,Risk profile: Low,802,Investor C2,"242 Financial Way, Tower 2",13778,2025-03-28,42916.92
24,Nordic Capital Group 24,1999-03-14,369,RetailFlow Corp 69,Risk profile: High,840,Investor O40,"838 Financial Way, Tower 1",13779,2025-09-17,4028.29
86,Wall Street Assets Group 86,1998-09-15,332,HeavyIndustries Corp 32,Risk profile: Medium,887,Investor J87,"772 Financial Way, Tower 3",13780,2025-02-11,9036.19
65,Prime Brokers Group 65,2001-12-16,397,GreenEnergy Corp 97,Risk profile: High,809,Investor J9,"879 Financial Way, Tower 2",13781,2025-06-09,24679.68
72,Prime Brokers Group 72,1992-10-04,376,TechLogix Corp 76,Risk profile: High,829,Investor D29,"64 Financial Way, Tower 2",13782,2025-10-26,5955.04
2,Prime Brokers Group 2,2013-04-06,379,SoftSystems Corp 79,Risk profile: Medium,872,Investor U72,"192 Financial Way, Tower 4",13783,2025-03-04,13897.1
31,Apex Securities Group 31,2010-02-25,351,TechLogix Corp 51,Risk profile: High,831,Investor F31,"372 Financial Way, Tower 2",13784,2025-03-20,44323.99
